Occurrence,AnnualRainfall,RainfallSeasonality,TempSeasonality,MaxTemp,Isothermality,Slope,Watering,PlantMaterialOrigin,Area
0,0.870679368,1.456099824,-1.086712796,-0.657061832,1.344978399,-1.101110387,Irrigated,Estaca,0.84292983
0,-0.530683234,1.226972949,-1.408134855,-0.097512209,1.344978399,1.077495555,Rainfed,Estaca,-0.137157222
0,-0.164418009,0.997846074,-0.912447823,0.042375197,-0.702639787,0.439753048,Rainfed,Estaca,-0.124500613
0,-0.052945984,0.997846074,-0.691712192,0.182262603,-0.702639787,-0.770726684,Rainfed,Estaca,-0.156505831
0,-0.259965459,1.456099824,-1.504948728,-0.377287021,-0.702639787,-0.290351599,Rainfed,Estaca,-0.12813757
0,-0.212191734,0.997846074,-1.017006807,-0.097512209,1.344978399,0.338684464,Rainfed,Estaca,-0.016119308
0,0.806981068,0.997846074,-0.428378457,-0.097512209,-0.702639787,1.59888283,Rainfed,Estaca,-0.208150614
0,0.950302243,1.226972949,-1.047987246,-0.796949238,1.344978399,-0.685921567,Rainfed,Estaca,-0.043760178
0,0.950302243,1.226972949,-1.047987246,-0.796949238,1.344978399,-0.512561461,Rainfed,Estaca,-0.040850613
0,0.870679368,1.226972949,-1.001516587,-0.936836644,1.344978399,-0.050568607,Rainfed,Estaca,-0.041578004
0,0.536263292,1.226972949,-0.916320378,-0.097512209,1.344978399,-0.065614047,Rainfed,Estaca,-0.155051048
0,-0.562532384,1.226972949,-1.477840844,-0.097512209,-0.702639787,1.586312093,Irrigated,Vivero,0.335210695
0,-0.228116309,1.226972949,-1.288085652,-0.377287021,-0.702639787,-0.454055028,Rainfed,Vivero,-0.179054962
0,-0.403286634,1.226972949,-1.41200741,-0.097512209,1.344978399,-0.742236343,Irrigated,Vivero,-0.166689309
0,-0.228116309,1.226972949,-1.288085652,-0.377287021,-0.702639787,-0.602697276,Irrigated,Vivero,-0.22269844
0,-0.259965459,1.685226699,-1.559164497,-0.097512209,-0.702639787,0.5757167,Rainfed,Estaca,-0.23360931
0,0.568112442,0.997846074,-0.714947522,-0.237399615,-0.702639787,0.34905859,Rainfed,Vivero,0.199915911
0,0.568112442,0.997846074,-0.714947522,-0.237399615,-0.702639787,0.524546457,Rainfed,Estaca,-0.244156484
0,0.440715842,0.997846074,-0.80788884,-0.237399615,-0.702639787,0.606498106,Rainfed,Estaca,-0.238919267
0,0.599961592,0.768719199,-0.420633347,-0.237399615,-0.702639787,-0.346509572,Rainfed,Estaca,-0.224880614
0,0.663659892,0.997846074,-0.374162688,-0.097512209,-0.702639787,-0.560832224,Irrigated,Vivero,-0.196512353
0,-0.451060359,1.456099824,-1.384899525,-0.237399615,-0.702639787,-1.606092076,Irrigated,Estaca,-0.242338006
0,0.998075968,0.768719199,-0.176662386,-0.237399615,-0.702639787,0.074026683,Rainfed,Estaca,-0.244011006
0,0.552187867,0.768719199,-0.389652907,-0.097512209,-0.702639787,-0.801087764,Rainfed,Estaca,-0.080129743
0,0.998075968,0.768719199,-0.176662386,-0.237399615,-0.702639787,0.10771142,Rainfed,Estaca,0.073349823
0,1.141397143,0.539592324,0.036328135,-0.377287021,-0.702639787,-0.338199109,Rainfed,Estaca,-0.163052353
1,0.154073492,0.768719199,-0.319946919,0.462037414,-0.702639787,1.026283769,Rainfed,Vivero,0.583251132
1,0.154073492,0.768719199,-0.319946919,0.462037414,-0.702639787,1.279145328,Rainfed,Vivero,-0.096859744
0,0.392942117,1.456099824,-1.439115295,-0.657061832,1.344978399,-0.780277017,Irrigated,Vivero,1.109882441
0,0.631810742,1.456099824,-0.82337906,-0.097512209,1.344978399,-0.309278076,Rainfed,Estaca,-0.099769309
0,0.520338717,1.456099824,-1.040242136,-0.097512209,-0.702639787,-0.830426691,Rainfed,Estaca,-0.0670367
0,0.424791267,0.539592324,-0.017887634,0.182262603,-0.702639787,0.925753257,Rainfed,Estaca,-0.17832757
0,0.424791267,0.539592324,-0.017887634,0.182262603,-0.702639787,0.814058289,Rainfed,Estaca,-0.063399743
0,0.599961592,0.768719199,-0.420633347,-0.237399615,1.344978399,-1.093550076,Rainfed,Estaca,-0.160870179
0,0.679584467,0.997846074,-0.52519233,-0.237399615,-0.702639787,0.017331442,Rainfed,Estaca,-0.179054962
0,0.440715842,0.997846074,-0.780780956,-0.097512209,-0.702639787,1.049511574,Rainfed,Vivero,-0.204513658
0,0.552187867,0.768719199,-0.389652907,-0.097512209,1.344978399,-0.866442563,Rainfed,Estaca,-0.23942844
0,0.599961592,1.456099824,-0.83886928,0.042375197,-0.702639787,0.394885584,Rainfed,Estaca,-0.221243658
0,0.424791267,1.456099824,-0.962791038,0.182262603,-0.702639787,-0.403968478,Rainfed,Estaca,-0.01175496
0,0.584037017,1.456099824,-1.373281861,-0.796949238,1.344978399,-0.045918071,Rainfed,Vivero,0.744732003
0,0.584037017,1.456099824,-1.276467987,-0.796949238,1.344978399,0.043892915,Rainfed,Estaca,0.993499831
0,0.249620942,0.768719199,-0.416760792,0.182262603,-0.702639787,0.679092623,Rainfed,Estaca,-0.17832757
0,0.249620942,0.768719199,-0.416760792,0.182262603,-0.702639787,0.173600569,Rainfed,Estaca,-0.235064093
0,0.504414142,0.997846074,-0.54842766,-0.237399615,1.344978399,1.008817283,Rainfed,Estaca,-0.204513658
0,0.074450617,0.997846074,-0.54068255,0.322150009,-0.702639787,-0.60485952,Rainfed,Estaca,-0.245247571
0,-0.419211209,0.997846074,-1.319066092,-0.097512209,-0.702639787,0.984531025,Rainfed,Estaca,-0.158688005
0,0.822905643,0.539592324,0.167995003,0.182262603,-0.702639787,1.708084913,Rainfed,Estaca,-0.157233222
0,0.249620942,0.768719199,-0.188280051,0.182262603,-0.702639787,0.90950587,Rainfed,Estaca,-0.212514962
1,0.265545517,0.768719199,-0.106956397,0.322150009,-0.702639787,0.852819505,Rainfed,Estaca,2.403184191
0,0.822905643,0.997846074,-0.339309693,-0.237399615,-0.702639787,-0.371981005,Rainfed,Estaca,-0.101951483
0,-0.228116309,0.997846074,-1.067350021,-0.097512209,1.344978399,0.52555878,Rainfed,Estaca,-0.240883223
0,0.361092967,0.997846074,-0.718820077,0.182262603,-0.702639787,-0.103232408,Rainfed,Estaca,-0.120136266
0,0.361092967,0.997846074,-0.718820077,0.182262603,-0.702639787,-0.073638657,Rainfed,Estaca,-0.217606701
0,-0.307739184,1.456099824,-1.539801723,-0.377287021,1.344978399,0.073428466,Irrigated,Estaca,-0.168144092
0,-0.116644284,1.226972949,-1.346173976,-0.517174426,1.344978399,1.837531357,Rainfed,Estaca,-0.194330179
0,0.265545517,0.768719199,-0.215387935,0.182262603,-0.702639787,1.605272281,Rainfed,Vivero,-0.246484136
0,0.265545517,0.768719199,-0.215387935,0.182262603,-0.702639787,1.104874025,Rainfed,Vivero,-0.232881919
0,0.854754793,0.997846074,-0.378035243,0.042375197,-0.702639787,1.588218931,Rainfed,Estaca,-0.247429745
0,0.647735317,0.768719199,-0.389652907,-0.237399615,-0.702639787,0.532724887,Rainfed,Estaca,0.004247649
0,0.392942117,0.768719199,-0.389652907,-0.097512209,-0.702639787,0.552213739,Rainfed,Estaca,-0.158688005
1,0.217771792,1.456099824,-1.481713399,-0.517174426,-0.702639787,-0.008570705,Irrigated,Vivero,0.343939391
0,0.663659892,0.997846074,-0.374162688,-0.097512209,-0.702639787,0.210106482,Rainfed,Estaca,-0.217606701
1,0.679584467,0.997846074,-0.52519233,-0.237399615,-0.702639787,-0.213802351,Rainfed,Vivero,-0.013209743
1,0.918453093,1.226972949,-0.889212494,-0.377287021,1.344978399,0.116538326,Rainfed,Vivero,1.773990707
0,0.424791267,1.456099824,-1.102203015,-0.097512209,-0.702639787,-1.000555414,Rainfed,Vivero,-0.070819135
0,0.615886167,1.226972949,-1.11382068,-0.657061832,1.344978399,0.634387586,Rainfed,Estaca,-0.055398439
0,0.329243817,1.685226699,-1.43524274,-0.657061832,1.344978399,0.254549633,Rainfed,Estaca,-0.202331484
1,0.998075968,0.768719199,-0.176662386,-0.237399615,-0.702639787,-0.361021233,Rainfed,Vivero,0.073349823
0,1.300642893,0.539592324,0.009220251,-0.517174426,-0.702639787,0.505934419,Rainfed,Estaca,-0.265614528
0,0.727358193,0.539592324,-0.254113485,-0.097512209,-0.702639787,-0.730119012,Rainfed,Estaca,-0.250848484
0,0.647735317,0.768719199,-0.389652907,-0.237399615,-0.702639787,0.276420742,Rainfed,Estaca,-0.1339567
0,0.743282768,1.226972949,-1.160291339,-0.936836644,1.344978399,-0.975718123,Rainfed,Estaca,0.437045478
1,0.392942117,1.456099824,-1.439115295,-0.657061832,1.344978399,-0.442657534,Irrigated,Vivero,0.141724606
0,0.329243817,1.685226699,-1.43524274,-0.657061832,1.344978399,0.07433853,Rainfed,Estaca,-0.117954092
0,0.392942117,1.456099824,-1.439115295,-0.657061832,1.344978399,-0.635913688,Rainfed,Vivero,-0.211060179
0,0.392942117,1.456099824,-1.439115295,-0.657061832,1.344978399,-0.943234897,Rainfed,Vivero,-0.093950178
0,1.300642893,0.539592324,0.009220251,-0.517174426,-0.702639787,0.358477969,Rainfed,Estaca,-0.151414092
0,0.854754793,0.997846074,-0.323819473,-0.237399615,-0.702639787,-0.806163507,Rainfed,Estaca,-0.259795397
0,0.854754793,0.997846074,-0.323819473,-0.237399615,-0.702639787,-0.402286375,Rainfed,Estaca,-0.252521484
0,0.822905643,0.768719199,-0.126319172,-0.097512209,-0.702639787,0.197271068,Rainfed,Estaca,-0.119408874
1,0.536263292,1.226972949,-1.260977768,-0.796949238,1.344978399,-0.541750618,Irrigated,Estaca,0.346121565
1,0.504414142,1.456099824,-1.319066092,-0.796949238,1.344978399,-0.897687263,Irrigated,Vivero,0.526878305
0,0.536263292,1.226972949,-1.260977768,-0.796949238,1.344978399,-1.595118521,Rainfed,Estaca,-0.197239744
0,0.265545517,0.768719199,-0.215387935,0.182262603,-0.702639787,0.060950824,Rainfed,Estaca,0.410132
0,0.392942117,0.539592324,-0.165044721,0.182262603,-0.702639787,1.708088507,Rainfed,Estaca,-0.175418005
1,0.552187867,0.539592324,0.04020069,0.182262603,-0.702639787,0.687747984,Rainfed,Estaca,0.235558085
0,0.249620942,0.768719199,-0.416760792,0.182262603,-0.702639787,-0.190572609,Rainfed,Estaca,-0.137593657
0,0.201847217,1.226972949,-0.970536147,0.042375197,-0.702639787,0.450709858,Rainfed,Estaca,-0.064854526
0,0.201847217,1.226972949,-0.970536147,0.042375197,-0.702639787,-0.68720218,Rainfed,Estaca,-0.276525397
0,-0.451060359,1.456099824,-1.384899525,-0.237399615,-0.702639787,-1.606092076,Irrigated,Vivero,-0.243792788
1,-0.259965459,1.685226699,-1.559164497,-0.097512209,-0.702639787,0.5952483,Irrigated,Vivero,-0.139775831
0,0.950302243,-0.376915176,1.267800604,0.462037414,-0.702639787,1.239079436,Rainfed,Estaca,-0.251066701
0,1.284718318,-0.376915176,1.147751401,0.042375197,-0.702639787,0.099068692,Rainfed,Estaca,-0.272161049
0,0.759207343,-0.147788301,1.201967171,0.60192482,-0.702639787,0.281886089,Rainfed,Estaca,-0.273615832
0,0.759207343,-0.147788301,1.201967171,0.60192482,-0.702639787,0.26885912,Rainfed,Estaca,-0.266341919
0,0.838830218,-0.147788301,1.136133737,0.60192482,-0.702639787,0.340114476,Rainfed,Estaca,-0.266341919
0,0.727358193,-0.376915176,1.186476951,0.60192482,-0.702639787,0.842083545,Rainfed,Estaca,-0.273615832
0,0.950302243,-0.376915176,1.058682638,0.462037414,-0.702639787,0.067391556,Rainfed,Vivero,-0.254703658
0,0.950302243,-0.376915176,1.058682638,0.462037414,-0.702639787,0.012403923,Rainfed,Estaca,-0.27798018
0,0.950302243,-0.376915176,1.058682638,0.462037414,-0.702639787,-0.420187042,Rainfed,Vivero,-0.23942844
0,0.950302243,-0.376915176,1.058682638,0.462037414,-0.702639787,0.218444829,Rainfed,Vivero,-0.278707571
0,-0.674004409,0.081338574,0.408093409,1.441249255,-0.702639787,0.097989993,Rainfed,Estaca,-0.262704962
0,-0.578456959,-0.147788301,0.539760277,1.441249255,-0.702639787,-0.121231547,Rainfed,Estaca,4.410784207
0,0.615886167,-0.147788301,1.058682638,0.741812226,-0.702639787,0.203281064,Rainfed,Estaca,-0.225608006
0,0.886603943,-0.147788301,1.047064973,0.462037414,-0.702639787,0.412422668,Rainfed,Estaca,-0.278853049
0,1.635058969,-0.376915176,1.012211979,-0.657061832,-0.702639787,-0.081801349,Rainfed,Estaca,-0.269251484
0,1.635058969,-0.376915176,1.012211979,-0.657061832,-0.702639787,1.015108998,Rainfed,Estaca,-0.246702354
0,1.380265768,-0.376915176,1.093535632,-0.237399615,-0.702639787,1.004125202,Rainfed,Estaca,-0.249611919
0,0.886603943,-0.147788301,1.047064973,0.462037414,-0.702639787,0.795134856,Rainfed,Estaca,-0.259068006
1,0.886603943,-0.147788301,1.047064973,0.462037414,-0.702639787,-0.066733521,Rainfed,Vivero,-0.159415396
1,-0.068870559,0.310465449,0.849564672,1.441249255,-0.702639787,0.137815354,Rainfed,Vivero,4.658097253
1,-0.466984934,0.081338574,0.578485826,1.441249255,-0.702639787,-1.383058246,Irrigated,Estaca,-0.271433658
0,0.727358193,-0.147788301,1.008339424,0.741812226,-0.702639787,-0.123256356,Rainfed,Estaca,-0.280889745
0,0.520338717,0.539592324,0.396475744,0.60192482,-0.702639787,-0.122591435,Rainfed,Estaca,-0.237973658
0,0.695509042,0.539592324,0.466181733,0.462037414,-0.702639787,2.082795856,Rainfed,Estaca,-0.254703658
0,0.695509042,0.539592324,0.466181733,0.462037414,-0.702639787,1.69400141,Rainfed,Estaca,-0.282344528
0,0.695509042,0.539592324,0.466181733,0.462037414,-0.702639787,1.331816268,Rainfed,Estaca,-0.241610614
0,0.520338717,0.539592324,0.396475744,0.60192482,-0.702639787,0.643503185,Rainfed,Estaca,-0.257613223
0,0.520338717,0.539592324,0.396475744,0.60192482,-0.702639787,0.300370151,Rainfed,Vivero,-0.25033931
0,1.125472568,0.310465449,0.752750798,0.462037414,-0.702639787,2.050465774,Rainfed,Vivero,-0.176145396
0,1.507662369,0.081338574,0.803094012,0.042375197,-0.702639787,2.712804076,Rainfed,Estaca,-0.203786266
0,1.348416618,0.081338574,0.857309781,0.322150009,-0.702639787,2.981141098,Rainfed,Vivero,-0.256158441
1,1.348416618,0.081338574,0.857309781,0.322150009,-0.702639787,1.441993505,Irrigated,Estaca,-0.23942844
1,0.233696367,0.768719199,0.020837916,0.741812226,-0.702639787,-0.526813284,Rainfed,Vivero,-0.055398439
0,1.173246293,0.081338574,0.586230936,-0.097512209,-0.702639787,2.307011603,Rainfed,Estaca,-0.003026265
0,1.730606419,-0.147788301,0.787603793,-0.517174426,-0.702639787,0.732928907,Rainfed,Estaca,-0.256885832
0,0.584037017,0.310465449,0.462309178,0.462037414,-0.702639787,-0.610556072,Rainfed,Estaca,-0.224880614
1,0.584037017,0.310465449,0.462309178,0.462037414,-0.702639787,0.054853261,Rainfed,Estaca,-0.208150614
0,0.966226818,0.081338574,0.698535029,0.322150009,-0.702639787,0.865676441,Rainfed,Vivero,-0.058308004
0,0.584037017,0.310465449,0.497162173,0.741812226,-0.702639787,0.639403366,Rainfed,Estaca,-0.232154527
1,0.679584467,0.539592324,0.423583629,0.462037414,-0.702639787,1.673038202,Rainfed,Estaca,-0.22269844
0,1.061774268,0.539592324,0.388730634,0.322150009,-0.702639787,1.613247392,Rainfed,Estaca,0.08280591
0,1.061774268,0.539592324,0.388730634,0.322150009,-0.702639787,-0.648615848,Rainfed,Estaca,-0.280162354
0,1.061774268,0.539592324,0.388730634,0.322150009,-0.702639787,1.045600965,Rainfed,Estaca,-0.26706931
1,0.838830218,0.768719199,0.276426541,0.322150009,-0.702639787,0.313354252,Rainfed,Vivero,0.215191129
0,1.061774268,0.539592324,0.388730634,0.322150009,-0.702639787,2.00498858,Rainfed,Estaca,-0.168144092
0,1.730606419,-0.147788301,1.027702198,-0.377287021,-0.702639787,0.061966024,Rainfed,Estaca,-0.212514962
0,1.109547993,0.310465449,0.578485826,0.182262603,-0.702639787,0.301545066,Rainfed,Estaca,-0.17250844
0,0.806981068,0.081338574,0.675299699,0.462037414,-0.702639787,0.44911486,Rainfed,Estaca,-0.179054962
1,1.587285244,-0.147788301,0.896035331,-0.377287021,-0.702639787,-0.368680218,Rainfed,Estaca,-0.125228005
0,0.711433617,0.539592324,0.702407584,0.462037414,-0.702639787,-0.466051372,Rainfed,Estaca,-0.23360931
1,0.329243817,0.768719199,0.144759674,0.60192482,-0.702639787,0.504825613,Rainfed,Estaca,-0.129592353
0,1.428039493,0.310465449,0.903780441,0.182262603,-0.702639787,0.080467823,Rainfed,Estaca,-0.208150614
1,1.475813219,0.310465449,1.062555193,0.042375197,-0.702639787,0.719149879,Rainfed,Estaca,-0.099769309
0,1.985399619,-0.147788301,1.062555193,-0.657061832,-0.702639787,0.186677264,Rainfed,Estaca,-0.160142788
0,1.985399619,-0.147788301,1.062555193,-0.657061832,-0.702639787,-0.590363647,Rainfed,Vivero,-0.269978875
0,1.348416618,0.081338574,0.985104094,0.042375197,-0.702639787,0.350623746,Rainfed,Estaca,-0.258340614
0,1.348416618,0.081338574,0.985104094,0.042375197,-0.702639787,0.657378754,Rainfed,Estaca,-0.231427136
1,1.985399619,-0.147788301,1.062555193,-0.657061832,-0.702639787,-0.073914043,Rainfed,Vivero,0.368670695
1,1.014000543,0.310465449,0.679172254,0.322150009,-0.702639787,1.673442635,Rainfed,Vivero,-0.175418005
0,1.889852169,-0.147788301,0.915398105,-0.796949238,-0.702639787,0.858576576,Rainfed,Vivero,-0.107770613
0,1.889852169,-0.147788301,0.969613874,-0.657061832,-0.702639787,1.123112319,Rainfed,Estaca,0.058801997
0,1.889852169,-0.147788301,0.969613874,-0.657061832,-0.702639787,0.261909344,Rainfed,Estaca,-0.269251484
1,1.061774268,0.310465449,0.714025249,0.182262603,-0.702639787,-0.007661122,Rainfed,Vivero,-0.090313222
0,1.475813219,0.081338574,1.027702198,-0.097512209,-0.702639787,1.08342447,Rainfed,Estaca,-0.269251484
0,1.889852169,-0.147788301,0.969613874,-0.657061832,-0.702639787,-0.060097385,Rainfed,Estaca,-0.229972353
0,1.889852169,-0.147788301,0.969613874,-0.657061832,-0.702639787,0.378863048,Rainfed,Estaca,-0.218334092
0,1.889852169,-0.147788301,0.969613874,-0.657061832,-0.702639787,-0.041840953,Rainfed,Estaca,-0.208150614
0,1.889852169,-0.147788301,0.969613874,-0.657061832,-0.702639787,0.663421531,Rainfed,Estaca,-0.0670367
0,1.889852169,-0.147788301,0.969613874,-0.657061832,-0.702639787,0.206024627,Rainfed,Estaca,-0.230699745
1,1.889852169,-0.147788301,0.969613874,-0.657061832,-0.702639787,0.3392874,Rainfed,Estaca,-0.215424527
0,1.523586944,0.081338574,0.923143215,-0.237399615,-0.702639787,0.938966476,Rainfed,Estaca,-0.204513658
0,1.682832694,-0.147788301,0.899907886,-0.517174426,-0.702639787,0.626544119,Rainfed,Estaca,-0.201604092
0,1.364341193,-0.147788301,0.996721759,-0.097512209,-0.702639787,1.929656352,Rainfed,Estaca,-0.20014931
0,1.905776744,0.081338574,0.892162776,-0.377287021,-0.702639787,2.727385066,Rainfed,Estaca,-0.214697136
0,1.428039493,0.310465449,0.903780441,0.182262603,-0.702639787,0.946336934,Rainfed,Estaca,-0.212514962
0,1.348416618,0.081338574,0.857309781,0.322150009,-0.702639787,-0.667535637,Rainfed,Estaca,-0.216151918
0,1.284718318,0.310465449,0.899907886,0.322150009,-0.702639787,0.219202012,Rainfed,Estaca,-0.176872788
0,1.284718318,0.310465449,0.899907886,0.322150009,-0.702639787,0.08145469,Rainfed,Estaca,-0.147777135
0,0.711433617,0.539592324,0.702407584,0.462037414,-0.702639787,0.100786728,Rainfed,Estaca,-0.095841396
1,0.361092967,0.310465449,0.160249893,0.322150009,-0.702639787,1.224611652,Rainfed,Estaca,-0.08958583
0,1.396190343,0.310465449,0.65206437,-0.237399615,-0.702639787,2.091809649,Rainfed,Estaca,-0.197967136
0,1.396190343,0.310465449,0.65206437,-0.237399615,-0.702639787,1.490793408,Rainfed,Estaca,-0.245974962
0,1.396190343,0.310465449,0.65206437,-0.237399615,-0.702639787,0.951872179,Rainfed,Estaca,-0.245974962
0,1.396190343,0.310465449,0.65206437,-0.237399615,-0.702639787,1.775233002,Rainfed,Estaca,-0.276525397
0,1.189170868,0.310465449,0.686917364,0.042375197,-0.702639787,0.515825485,Rainfed,Estaca,-0.263432354
0,0.488489567,0.310465449,0.373240415,0.60192482,-0.702639787,0.332570898,Rainfed,Estaca,-0.226335397
0,1.189170868,0.310465449,0.686917364,0.042375197,-0.702639787,0.286022932,Rainfed,Estaca,-0.274343223
0,0.791056493,0.310465449,0.555250497,0.462037414,-0.702639787,0.302517712,Rainfed,Estaca,-0.235064093
0,0.584037017,0.310465449,0.497162173,0.741812226,-0.702639787,0.718598777,Rainfed,Estaca,-0.254703658
0,0.584037017,0.539592324,0.37711297,0.462037414,-0.702639787,0.338170094,Rainfed,Estaca,-0.153596266
0,0.791056493,0.310465449,0.555250497,0.462037414,-0.702639787,1.249890807,Rainfed,Estaca,-0.274343223
0,0.966226818,0.081338574,0.698535029,0.322150009,-0.702639787,-0.221396419,Irrigated,Estaca,-0.227790179
1,0.966226818,0.081338574,0.698535029,0.322150009,-0.702639787,0.071172556,Irrigated,Estaca,-0.187056266
0,0.886603943,0.539592324,0.597848601,0.462037414,-0.702639787,0.857695439,Rainfed,Estaca,0.061711562
1,2.096871644,-0.376915176,0.892162776,-1.07672405,-0.702639787,0.377508279,Rainfed,Vivero,-0.254703658
0,1.221020018,0.081338574,0.93476088,0.042375197,-0.702639787,-0.135571149,Rainfed,Estaca,0.547608958
1,1.061774268,0.310465449,0.92701577,0.322150009,-0.702639787,0.080146476,Irrigated,Estaca,0.762916785
0,0.408866692,0.539592324,0.33838742,0.741812226,-0.702639787,1.726210661,Rainfed,Vivero,-0.232154527
0,1.364341193,-0.147788301,0.996721759,-0.097512209,-0.702639787,0.933799219,Rainfed,Vivero,-0.165234527
0,1.730606419,-0.147788301,0.787603793,-0.517174426,-0.702639787,2.445910595,Rainfed,Estaca,-0.167416701
0,1.523586944,0.081338574,0.923143215,-0.237399615,-0.702639787,0.006818831,Rainfed,Estaca,-0.196512353
0,1.523586944,0.081338574,0.923143215,-0.237399615,-0.702639787,0.687585576,Rainfed,Estaca,-0.232881919
0,0.695509042,0.539592324,0.466181733,0.462037414,-0.702639787,-0.5616922,Rainfed,Vivero,-0.251794093
0,0.695509042,0.539592324,0.466181733,0.462037414,-0.702639787,-0.086383987,Rainfed,Vivero,-0.139775831
0,0.647735317,0.310465449,0.408093409,0.462037414,-0.702639787,1.908355053,Rainfed,Estaca,-0.249611919
0,1.045849693,0.310465449,0.795348902,0.322150009,-0.702639787,0.933738467,Rainfed,Estaca,-0.208878005
0,0.711433617,0.539592324,0.702407584,0.462037414,-0.702639787,0.798438117,Rainfed,Estaca,-0.262704962
0,1.014000543,0.310465449,0.679172254,0.322150009,-0.702639787,0.148750125,Rainfed,Vivero,-0.219788875
0,1.348416618,0.081338574,0.985104094,0.042375197,-0.702639787,-0.175271306,Rainfed,Vivero,-0.26125018
0,0.998075968,0.081338574,0.903780441,0.462037414,-0.702639787,-0.149655352,Rainfed,Vivero,-0.181964527
0,1.029925118,0.081338574,0.632701595,0.182262603,-0.702639787,0.158489141,Rainfed,Vivero,-0.146322353
0,1.603209819,0.081338574,1.008339424,-0.237399615,-0.702639787,-0.360391293,Rainfed,Vivero,-0.212442223
0,1.603209819,0.081338574,1.008339424,-0.237399615,-0.702639787,-0.109497406,Rainfed,Estaca,-0.080857135
0,1.603209819,0.081338574,1.008339424,-0.237399615,-0.702639787,0.117392365,Rainfed,Estaca,-0.27798018
0,1.603209819,0.081338574,1.008339424,-0.237399615,-0.702639787,0.025494144,Rainfed,Estaca,-0.275798006
0,1.603209819,0.081338574,1.008339424,-0.237399615,-0.702639787,0.106886713,Rainfed,Estaca,-0.242338006
0,0.584037017,0.310465449,0.462309178,0.462037414,-0.702639787,-0.332109612,Rainfed,Vivero,-0.21687931
0,0.361092967,0.310465449,0.160249893,0.322150009,-0.702639787,0.208415389,Rainfed,Estaca,-0.208150614
0,1.539511519,0.310465449,0.520397502,-0.377287021,-0.702639787,0.882285422,Rainfed,Estaca,-0.152868874
0,1.555436094,0.310465449,0.799221457,0.042375197,-0.702639787,1.475125862,Rainfed,Estaca,-0.276525397
0,1.045849693,0.310465449,0.830201897,0.60192482,-0.702639787,0.580256651,Rainfed,Estaca,-0.200876701
0,1.555436094,0.310465449,0.799221457,0.042375197,-0.702639787,0.128913453,Rainfed,Estaca,-0.256885832
0,1.189170868,0.310465449,0.822456787,0.322150009,-0.702639787,0.695960882,Rainfed,Estaca,-0.192148005
0,1.189170868,0.310465449,0.822456787,0.322150009,-0.702639787,0.486157256,Rainfed,Estaca,-0.249611919
0,1.045849693,0.310465449,0.830201897,0.60192482,-0.702639787,0.217961091,Rainfed,Estaca,-0.241610614
0,1.300642893,0.081338574,0.872800001,0.042375197,-0.702639787,0.221173339,Rainfed,Estaca,-0.228517571
0,0.488489567,0.310465449,0.373240415,0.60192482,-0.702639787,0.060025794,Rainfed,Estaca,-0.140503222
0,1.029925118,0.081338574,0.632701595,0.182262603,-0.702639787,0.605361944,Rainfed,Estaca,-0.220516266
0,0.488489567,0.310465449,0.373240415,0.60192482,-0.702639787,0.105226155,Rainfed,Estaca,-0.159415396
0,1.396190343,-1.064295801,1.589222664,-0.377287021,-0.702639787,-0.505635637,Rainfed,Estaca,-0.266341919
0,1.619134394,-1.064295801,1.639565878,-0.796949238,-0.702639787,-0.444800126,Irrigated,Estaca,-0.095404961
0,0.775131918,-0.835168926,1.418830247,0.462037414,-0.702639787,-0.628473636,Rainfed,Vivero,0.385400695
0,1.396190343,-0.835168926,1.596967774,-0.377287021,-0.702639787,-1.462556337,Irrigated,Vivero,-0.221243658
0,1.157321718,-1.064295801,1.585350109,0.042375197,-0.702639787,-0.841241417,Irrigated,Estaca,-0.151414092
0,1.205095443,-1.064295801,1.527261785,-0.237399615,-0.702639787,-0.270770861,Irrigated,Vivero,-0.03939583
0,1.236944593,-0.835168926,1.732507196,-0.097512209,-0.702639787,0.096944707,Rainfed,Estaca,-0.078674961
1,0.806981068,-0.376915176,1.364614478,0.741812226,-0.702639787,-1.353080645,Irrigated,Vivero,0.007157214
1,0.584037017,-0.376915176,1.333634038,1.301361849,-2.750257974,2.024458748,Rainfed,Vivero,-0.173963222
0,0.759207343,-0.147788301,1.411085137,1.021587038,-0.702639787,2.862227059,Rainfed,Vivero,-0.283071919
0,0.456640417,-0.147788301,1.325888928,1.301361849,-0.702639787,2.024769511,Rainfed,Vivero,-0.257613223
0,0.584037017,-0.376915176,1.333634038,1.301361849,-2.750257974,1.674826448,Rainfed,Vivero,-0.17832757
0,0.584037017,-0.376915176,1.333634038,1.301361849,-2.750257974,1.714575316,Rainfed,Vivero,-0.196512353
1,1.014000543,-0.376915176,1.395594917,0.741812226,-0.702639787,2.400175846,Rainfed,Vivero,-0.129592353
0,0.504414142,0.081338574,1.325888928,1.301361849,-0.702639787,1.405036786,Rainfed,Vivero,-0.045214961
1,1.284718318,-0.376915176,1.380104697,0.182262603,-0.702639787,1.363988462,Rainfed,Estaca,-0.182037266
1,0.265545517,-0.147788301,1.25618294,1.441249255,-0.702639787,-0.358676712,Rainfed,Vivero,-0.187056266
0,0.058526042,-1.064295801,1.023829644,0.182262603,-0.702639787,0.065671502,Rainfed,Vivero,-0.085221483
1,-3.285634713,1.456099824,-5.327160448,-2.195823296,1.344978399,-1.48483488,Irrigated,Vivero,-0.261977571
